,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_colsample_bytree,param_gamma,param_learning_rate,param_min_child_weight,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,42.23128763834635,0.06342530250549316,0.3706102966246164,0.9998296712655425,0.9,0.1,0.068,3,0.9,"{'subsample': 0.9, 'learning_rate': 0.068, 'colsample_bytree': 0.9, 'min_child_weight': 3, 'gamma': 0.1}",30,0.3816326530612245,1.0,0.3664278403275333,1.0,0.3637295081967213,0.9994890137966275,0.6964542656392104,0.0004999067390425633,0.007885172787699428,0.00024088120633165714
1,44.01961668332418,0.06219196319580078,0.37572451414933516,0.9998295841854125,0.9,0.1,0.068,3,1.0,"{'subsample': 1.0, 'learning_rate': 0.068, 'colsample_bytree': 0.9, 'min_child_weight': 3, 'gamma': 0.1}",8,0.37755102040816324,1.0,0.36745138178096215,0.9994887525562373,0.382172131147541,1.0,0.4827032501321026,0.0006741358858927867,0.006143913795842234,0.00024100435623261495
2,40.86388611793518,0.06286756197611491,0.37572451414933516,0.9994888396363674,0.9,0.1,0.068,5,0.9,"{'subsample': 0.9, 'learning_rate': 0.068, 'colsample_bytree': 0.9, 'min_child_weight': 5, 'gamma': 0.1}",8,0.37244897959183676,1.0,0.38485158648925283,0.9989775051124744,0.3698770491803279,0.9994890137966275,0.3372190324871048,0.001102238501310583,0.006535440180537881,0.0004174318080060831
3,42.63065234820048,0.05983901023864746,0.37299693146948515,0.9994887525562373,0.9,0.1,0.068,5,1.0,"{'subsample': 1.0, 'learning_rate': 0.068, 'colsample_bytree': 0.9, 'min_child_weight': 5, 'gamma': 0.1}",18,0.3806122448979592,1.0,0.3654042988741044,0.9984662576687117,0.3729508196721312,1.0,0.053317997287816256,0.0004158695757345969,0.006211341485742778,0.0007230130686978972
4,41.405660470326744,0.06167459487915039,0.3723150357995227,0.9998296712655425,0.9,0.1,0.071,3,0.9,"{'subsample': 0.9, 'learning_rate': 0.071, 'colsample_bytree': 0.9, 'min_child_weight': 3, 'gamma': 0.1}",23,0.38877551020408163,1.0,0.3694984646878199,1.0,0.35860655737704916,0.9994890137966275,0.12332256037310335,0.00030858420076611715,0.012478295222884395,0.00024088120633165714
5,43.32816163698832,0.06044109662373861,0.37299693146948515,0.9998295841854125,0.9,0.1,0.071,3,1.0,"{'subsample': 1.0, 'learning_rate': 0.071, 'colsample_bytree': 0.9, 'min_child_weight': 3, 'gamma': 0.1}",18,0.38877551020408163,1.0,0.3510747185261003,0.9994887525562373,0.3790983606557377,1.0,0.23837304313060334,0.0008506974992812765,0.01598934457260421,0.00024100435623261495
6,40.729525009791054,0.06130337715148926,0.37299693146948515,0.9998295841854125,0.9,0.1,0.071,5,0.9,"{'subsample': 0.9, 'learning_rate': 0.071, 'colsample_bytree': 0.9, 'min_child_weight': 5, 'gamma': 0.1}",18,0.37755102040816324,1.0,0.37563971340839303,0.9994887525562373,0.36577868852459017,1.0,0.13557216331611674,0.0003048949514129438,0.005156968332994705,0.00024100435623261495
7,42.25063625971476,0.059812704722086586,0.3726559836345039,0.9994888396363674,0.9,0.1,0.071,5,1.0,"{'subsample': 1.0, 'learning_rate': 0.071, 'colsample_bytree': 0.9, 'min_child_weight': 5, 'gamma': 0.1}",21,0.38877551020408163,1.0,0.3664278403275333,0.9989775051124744,0.36270491803278687,0.9994890137966275,0.053015928788956085,0.0001028276848197746,0.011519222969450044,0.0004174318080060831
8,41.6613035996755,0.061709086100260414,0.37367882713944767,0.9998296712655425,0.9,0.3,0.068,3,0.9,"{'subsample': 0.9, 'learning_rate': 0.068, 'colsample_bytree': 0.9, 'min_child_weight': 3, 'gamma': 0.3}",15,0.3846938775510204,1.0,0.3694984646878199,1.0,0.3668032786885246,0.9994890137966275,0.03587054532086996,0.0005307196261723865,0.007879868887480409,0.00024088120633165714
9,43.23019568125407,0.06047431627909342,0.37572451414933516,0.9998295841854125,0.9,0.3,0.068,3,1.0,"{'subsample': 1.0, 'learning_rate': 0.068, 'colsample_bytree': 0.9, 'min_child_weight': 3, 'gamma': 0.3}",8,0.3836734693877551,1.0,0.3766632548618219,0.9994887525562373,0.3668032786885246,1.0,0.14026537850697654,0.0011524583837229177,0.006920262250697335,0.00024100435623261495
10,40.617124239603676,0.06145175298055013,0.3740197749744289,0.9996592554509549,0.9,0.3,0.068,5,0.9,"{'subsample': 0.9, 'learning_rate': 0.068, 'colsample_bytree': 0.9, 'min_child_weight': 5, 'gamma': 0.3}",14,0.37857142857142856,1.0,0.37461617195496416,0.9994887525562373,0.36885245901639346,0.9994890137966275,0.10576263756656207,0.0002543029932139232,0.003990742546479857,0.00024094280488612816
11,42.39395268758138,0.05952596664428711,0.37367882713944767,0.9996591683708248,0.9,0.3,0.068,5,1.0,"{'subsample': 1.0, 'learning_rate': 0.068, 'colsample_bytree': 0.9, 'min_child_weight': 5, 'gamma': 0.3}",15,0.376530612244898,1.0,0.3654042988741044,0.9989775051124744,0.3790983606557377,1.0,0.1709280258188981,0.0006809233227808906,0.005941225776460312,0.0004820087124652822
12,41.515506982803345,0.06197436650594076,0.3723150357995227,1.0,0.9,0.3,0.071,3,0.9,"{'subsample': 0.9, 'learning_rate': 0.071, 'colsample_bytree': 0.9, 'min_child_weight': 3, 'gamma': 0.3}",23,0.37755102040816324,1.0,0.3694984646878199,1.0,0.3698770491803279,1.0,0.23468726101464182,0.000323828567647069,0.0037122443864759905,0.0
