,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_colsample_bytree,param_gamma,param_learning_rate,param_min_child_weight,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
22,1393.5786077976227,1.7729902267456055,0.42297966879576715,0.6854363445195396,1.0,0.1,0.071,5,0.9,"{'subsample': 0.9, 'learning_rate': 0.071, 'colsample_bytree': 1.0, 'min_child_weight': 5, 'gamma': 0.1}",1,0.42636032796948303,0.6838193378645034,0.4210041657531243,0.6828027712005612,0.42157421618066215,0.6896869244935543,2.640918957409624,0.06483488168375034,0.002401892457746989,0.0030341307961457863
23,1456.5996016661327,1.7116463979085286,0.42156189251209497,0.6698846648254371,1.0,0.1,0.071,5,1.0,"{'subsample': 1.0, 'learning_rate': 0.071, 'colsample_bytree': 1.0, 'min_child_weight': 5, 'gamma': 0.1}",17,0.42451878809137544,0.66899802674852,0.42183731637798727,0.6708322371305797,0.4183293137469853,0.6698237305972112,3.068154069479037,0.06287084099250034,0.0025343545354383915,0.0007500518500037037
24,1421.177354335785,1.7204515933990479,0.4226727275384773,0.6833681522514058,1.0,0.3,0.068,3,0.9,"{'subsample': 0.9, 'learning_rate': 0.068, 'colsample_bytree': 1.0, 'min_child_weight': 3, 'gamma': 0.3}",3,0.42767571359670276,0.6822407366805525,0.4211795658846744,0.6821450495483644,0.4191624643718483,0.6857186705253003,4.4971775478967855,0.04069439317390271,0.0036323723523067073,0.0016625264155797864
25,1460.1761690775554,1.7280243237813313,0.42181036876799627,0.6701185553813104,1.0,0.3,0.068,3,1.0,"{'subsample': 1.0, 'learning_rate': 0.068, 'colsample_bytree': 1.0, 'min_child_weight': 3, 'gamma': 0.3}",14,0.42500109615468934,0.6713220784915589,0.4211357158517869,0.6693852494957467,0.41929401447051085,0.6696483381566255,10.072454939916444,0.027117001309771786,0.0023782580161658003,0.0008577702950275373
26,1411.9245546658833,1.7656310399373372,0.4227311925398658,0.6757969436479648,1.0,0.3,0.068,5,0.9,"{'subsample': 0.9, 'learning_rate': 0.068, 'colsample_bytree': 1.0, 'min_child_weight': 5, 'gamma': 0.3}",2,0.4283772525978866,0.6752905064678798,0.4195132646349485,0.6724546172059984,0.42030256522692394,0.6796457072700166,7.998310910672408,0.016428685537660297,0.0040055242448330105,0.0029575105567841713
27,1459.8350289662678,1.787826379140218,0.4213280325065408,0.6629127182137269,1.0,0.3,0.068,5,1.0,"{'subsample': 1.0, 'learning_rate': 0.068, 'colsample_bytree': 1.0, 'min_child_weight': 5, 'gamma': 0.3}",21,0.42640417415705706,0.6623547467660601,0.4200833150624863,0.6616460580548978,0.41749616312212234,0.6647373498202227,2.747924264169474,0.07887943213917188,0.0037416925988657556,0.001322250681451854
28,1415.653344631195,1.8518976370493572,0.42224885627841036,0.6911878571928164,1.0,0.3,0.071,3,0.9,"{'subsample': 0.9, 'learning_rate': 0.071, 'colsample_bytree': 1.0, 'min_child_weight': 3, 'gamma': 0.3}",7,0.42622878940676107,0.6908134181100636,0.42227581670686254,0.6881522406384285,0.41824161368121027,0.694597912829957,9.447307522269046,0.08142850705383094,0.0032608303873400994,0.0026447212796033813
29,1466.5498996575673,1.7430893580118816,0.4212549512548051,0.6748468749839972,1.0,0.3,0.071,3,1.0,"{'subsample': 1.0, 'learning_rate': 0.071, 'colsample_bytree': 1.0, 'min_child_weight': 3, 'gamma': 0.3}",23,0.426667251282501,0.6734926551194913,0.4179346634509976,0.6757213014119091,0.4191624643718483,0.6753266684205911,0.2994065996664454,0.011303495514590669,0.003859925145963507,0.000971036346908417
30,1398.354131380717,1.43250568707784,0.4219419150211205,0.6848078257792011,1.0,0.3,0.071,5,0.9,"{'subsample': 0.9, 'learning_rate': 0.071, 'colsample_bytree': 1.0, 'min_child_weight': 5, 'gamma': 0.3}",11,0.42460648046652344,0.6818241613681211,0.42126726595044944,0.6811584670700693,0.41995176496382375,0.6914408488994125,14.226839625871149,0.1907916232779908,0.001959255270236068,0.004698122604442481
31,1382.102477312088,1.1934717496236165,0.42078723124369677,0.6698262426584218,1.0,0.3,0.071,5,1.0,"{'subsample': 1.0, 'learning_rate': 0.071, 'colsample_bytree': 1.0, 'min_child_weight': 5, 'gamma': 0.3}",30,0.4248257114043934,0.671870203902653,0.4196009647007235,0.6704376041392616,0.4179346634509976,0.6671709199333509,35.71618178949654,0.029564666110340625,0.0029356639141175055,0.001966577331512092
